,iso3,year,country_emdat,tot_damages_year,nr_disasters_per_year,country,ccl_nlp,polity2,gdp,Country Name,pop,gdp_pc
599,MEX,2009,Mexico,0.050522,8,Mexico,6.0,8.0,900045.0,Mexico,112463887.0,0.008002968988614096
600,MEX,2010,Mexico,7.3516,8,Mexico,6.0,8.0,1057801.0,Mexico,114092963.0,0.009271395642516533
601,MEX,2011,Mexico,0.72001,11,Mexico,6.0,8.0,1180489.0,Mexico,115695473.0,0.010203415651362608
602,MEX,2012,Mexico,1.009082,2,Mexico,7.0,8.0,1201089.0,Mexico,117274155.0,0.010241719499066099
603,MEX,2013,Mexico,6.632419,5,Mexico,8.0,8.0,1274443.0,Mexico,118827161.0,0.010725182603664157
604,MEX,2014,Mexico,2.909015,6,Mexico,10.0,8.0,1315351.0,Mexico,120355128.0,0.010928915301390398
605,MEX,2015,Mexico,0.943182,4,Mexico,11.0,8.0,1171867.0,Mexico,121858258.0,0.009616640014663594
606,MEX,2016,Mexico,0.084675,7,Mexico,12.0,8.0,1078490.0,Mexico,123333376.0,0.008744510488385562
607,MEX,2017,Mexico,0.002211,5,Mexico,13.0,8.0,1158913.0,Mexico,124777324.0,0.0092878494493118
608,MEX,2018,Mexico,0.586821,3,Mexico,14.0,8.0,1222348.0,Mexico,126190788.0,0.009686507385943259
609,MMR,2001,Myanmar,0.0,1,Myanmar,1.0,-5.0,6477.0,Myanmar,47225120.0,0.0001371515837334029
610,MMR,2002,Myanmar,0.0,1,Myanmar,1.0,-5.0,6777.0,Myanmar,47702171.0,0.00014206900562240658
611,MMR,2004,Myanmar,0.000987,1,Myanmar,1.0,-6.0,10567.0,Myanmar,48564484.0,0.000217586992173128
612,MMR,2005,Myanmar,0.0,1,Myanmar,1.0,-8.0,11986.0,Myanmar,48949924.0,0.00024486248436259066
613,MMR,2006,Myanmar,0.0,2,Myanmar,1.0,-8.0,14502.0,Myanmar,49301050.0,0.00029415195011059603
614,MMR,2007,Myanmar,0.0,5,Myanmar,1.0,-8.0,20182.0,Myanmar,49621475.0,0.00040671906669441
615,MMR,2008,Myanmar,5.034213,1,Myanmar,1.0,-6.0,31862.0,Myanmar,49929642.0,0.0006381379622149103
616,MMR,2009,Myanmar,0.0,1,Myanmar,2.0,-6.0,36906.0,Myanmar,50250367.0,0.0007344423972067707
617,MMR,2010,Myanmar,0.070832,2,Myanmar,2.0,-6.0,49540.0,Myanmar,50600818.0,0.000979035556302667
618,MMR,2011,Myanmar,0.002048,1,Myanmar,2.0,-3.0,59977.0,Myanmar,50990615.0,0.0011762360583413242
619,MMR,2012,Myanmar,0.0,1,Myanmar,5.0,-3.0,59937.0,Myanmar,51413698.0,0.001165778816376912
620,MMR,2013,Myanmar,0.0,2,Myanmar,6.0,-3.0,60269.0,Myanmar,51852451.0,0.001162317283709501
621,MMR,2014,Myanmar,0.0,2,Myanmar,7.0,-3.0,65446.0,Myanmar,52280807.0,0.001251816943070523
622,MMR,2015,Myanmar,0.136047,6,Myanmar,9.0,2.0,67822.0,Myanmar,52680726.0,0.0012874158188328688
623,MMR,2016,Myanmar,0.007451,6,Myanmar,10.0,8.0,67184.0,Myanmar,53045226.0,0.0012665418750407436
624,MMR,2017,Myanmar,0.0,2,Myanmar,11.0,8.0,68945.0,Myanmar,53382581.0,0.0012915261628132968
625,MMR,2018,Myanmar,0.0,5,Myanmar,13.0,8.0,76168.0,Myanmar,53708395.0,0.0014181768045758954
626,MOZ,2000,Mozambique,0.661217,7,Mozambique,1.0,5.0,5656.0,Mozambique,17711927.0,0.0003193328427787671
627,MOZ,2001,Mozambique,0.055092,5,Mozambique,1.0,5.0,5398.0,Mozambique,18221888.0,0.00029623714073975213
628,MOZ,2002,Mozambique,0.0,3,Mozambique,1.0,5.0,5677.0,Mozambique,18764155.0,0.0003025449320792756
629,MOZ,2003,Mozambique,0.0,9,Mozambique,1.0,5.0,6303.0,Mozambique,19331100.0,0.00032605490634262925
630,MOZ,2005,Mozambique,0.0,3,Mozambique,2.0,5.0,8542.0,Mozambique,20493925.0,0.00041680644386080264
631,MOZ,2006,Mozambique,0.0,1,Mozambique,2.0,5.0,9176.0,Mozambique,21080110.0,0.00043529184620004355
632,MOZ,2007,Mozambique,0.223475,7,Mozambique,2.0,5.0,10450.0,Mozambique,21673316.0,0.00048215972119817753
633,MOZ,2008,Mozambique,0.025171,5,Mozambique,2.0,5.0,12556.0,Mozambique,22276596.0,0.0005636408722409833
634,MOZ,2009,Mozambique,0.003789,4,Mozambique,5.0,5.0,11914.0,Mozambique,22894710.0,0.0005203822192986939
635,MOZ,2010,Mozambique,0.0,3,Mozambique,7.0,5.0,11104.0,Mozambique,23531574.0,0.0004718766368964524
636,MOZ,2011,Mozambique,0.0,4,Mozambique,9.0,5.0,14381.0,Mozambique,24187487.0,0.0005945636270522853
637,MOZ,2012,Mozambique,0.0,3,Mozambique,9.0,5.0,16350.0,Mozambique,24862648.0,0.0006576129783118838
638,MOZ,2013,Mozambique,0.034895,2,Mozambique,10.0,5.0,16974.0,Mozambique,25560725.0,0.000664065671063712
639,MOZ,2014,Mozambique,0.0,3,Mozambique,11.0,5.0,17716.0,Mozambique,26286163.0,0.0006739667558174999
640,MOZ,2015,Mozambique,0.0,1,Mozambique,11.0,5.0,15950.0,Mozambique,27042002.0,0.0005898231943034395
641,MOZ,2016,Mozambique,0.001694,4,Mozambique,12.0,5.0,11936.0,Mozambique,27829942.0,0.0004288905812308197
642,MOZ,2017,Mozambique,0.018793,2,Mozambique,12.0,5.0,13219.0,Mozambique,28649007.0,0.00046141215295873955
643,MOZ,2018,Mozambique,0.005503,2,Mozambique,12.0,5.0,14845.0,Mozambique,29495962.0,0.000503289229895265
644,MRT,2001,Mauritania,0.0,2,Mauritania,1.0,-6.0,1746.0,Mauritania,2702400.0,0.0006460923623445826
645,MRT,2002,Mauritania,0.0,1,Mauritania,1.0,-6.0,1777.0,Mauritania,2778099.0,0.0006396460313329367
646,MRT,2003,Mauritania,0.0,1,Mauritania,1.0,-6.0,2051.0,Mauritania,2857148.0,0.0007178487078723258
647,MRT,2004,Mauritania,0.0,1,Mauritania,1.0,-6.0,2362.0,Mauritania,2939247.0,0.0008036071823837875
648,MRT,2005,Mauritania,0.0,2,Mauritania,1.0,-5.0,2936.0,Mauritania,3024194.0,0.0009708371883549798
649,MRT,2006,Mauritania,0.0,2,Mauritania,1.0,-3.0,4008.0,Mauritania,3111906.0,0.0012879566413638458
650,MRT,2007,Mauritania,0.0,2,Mauritania,1.0,4.0,4328.0,Mauritania,3202517.0,0.001351437010326565
651,MRT,2009,Mauritania,0.0,1,Mauritania,1.0,-2.0,4725.0,Mauritania,3393409.0,0.0013924051005935328
652,MRT,2010,Mauritania,0.0,2,Mauritania,3.0,-2.0,5628.0,Mauritania,3494195.0,0.0016106714135873928
653,MRT,2011,Mauritania,0.0,1,Mauritania,3.0,-2.0,6764.0,Mauritania,3598648.0,0.0018795947811511434
654,MRT,2013,Mauritania,0.002326,1,Mauritania,3.0,-2.0,7223.0,Mauritania,3817494.0,0.0018920789397442405
655,MRT,2017,Mauritania,0.0,2,Mauritania,3.0,-2.0,6758.0,Mauritania,4282574.0,0.0015780229366731315
656,MRT,2018,Mauritania,0.0,1,Mauritania,3.0,-2.0,7049.0,Mauritania,4403319.0,0.0016008379134012322
657,MWI,2000,Malawi,0.001574,2,Malawi,1.0,6.0,1743.0,Malawi,11148758.0,0.0001563402847205043
658,MWI,2001,Malawi,0.010253,5,Malawi,1.0,4.0,1716.0,Malawi,11432000.0,0.00015010496850944717
659,MWI,2002,Malawi,0.0,5,Malawi,1.0,4.0,3495.0,Malawi,11713664.0,0.000298369493951679
660,MWI,2003,Malawi,0.0,2,Malawi,1.0,5.0,3208.0,Malawi,12000181.0,0.00026732930111637485
661,MWI,2005,Malawi,0.0,3,Malawi,4.0,6.0,3655.0,Malawi,12625952.0,0.000289483121747968
662,MWI,2006,Malawi,0.0,3,Malawi,4.0,6.0,3998.0,Malawi,12973699.0,0.00030816192051318596
663,MWI,2007,Malawi,0.0,5,Malawi,4.0,6.0,4432.0,Malawi,13341806.0,0.0003321889105567867
664,MWI,2008,Malawi,0.0,2,Malawi,4.0,6.0,5321.0,Malawi,13727890.0,0.00038760508716197465
665,MWI,2009,Malawi,0.0,1,Malawi,4.0,6.0,6191.0,Malawi,14128155.0,0.0004382030066912488
666,MWI,2010,Malawi,0.0,1,Malawi,4.0,6.0,6959.0,Malawi,14539612.0,0.0004786235010948023
667,MWI,2011,Malawi,0.0,3,Malawi,4.0,6.0,8004.0,Malawi,14962112.0,0.0005349512154433812
668,MWI,2012,Malawi,0.0,4,Malawi,6.0,6.0,6028.0,Malawi,15396005.0,0.00039153014044877226
669,MWI,2013,Malawi,0.0,1,Malawi,6.0,6.0,5518.0,Malawi,15839269.0,0.0003483746629973896
670,MWI,2014,Malawi,0.0,1,Malawi,7.0,6.0,6047.0,Malawi,16289540.0,0.0003712198134508402
671,MWI,2015,Malawi,0.445868,3,Malawi,8.0,6.0,6373.0,Malawi,16745303.0,0.00038058433460415737
672,MWI,2016,Malawi,0.0,1,Malawi,9.0,6.0,5433.0,Malawi,17205289.0,0.0003157749922131503
673,MWI,2017,Malawi,0.0,2,Malawi,11.0,6.0,6303.0,Malawi,17670260.0,0.0003567010332615366
674,MWI,2018,Malawi,0.0,3,Malawi,11.0,6.0,6917.0,Malawi,18143315.0,0.00038124234738800487
675,NAM,2000,Namibia,0.0,2,Namibia,2.0,6.0,3833.0,Namibia,1794571.0,0.0021358865154959042
676,NAM,2001,Namibia,0.0,2,Namibia,2.0,6.0,3476.0,Namibia,1823672.0,0.0019060445080036322
677,NAM,2002,Namibia,0.0,1,Namibia,2.0,6.0,3275.0,Namibia,1851523.0,0.0017688141060089452
678,NAM,2003,Namibia,0.0,1,Namibia,2.0,6.0,4811.0,Namibia,1879117.0,0.0025602450512661
679,NAM,2004,Namibia,0.0,2,Namibia,2.0,6.0,6480.0,Namibia,1907745.0,0.0033966803739493485
680,NAM,2006,Namibia,0.011412,3,Namibia,2.0,6.0,7840.0,Namibia,1971317.0,0.003977036671423216
681,NAM,2007,Namibia,0.0,2,Namibia,2.0,6.0,8729.0,Namibia,2006514.0,0.004350330972024118
682,NAM,2008,Namibia,0.0,2,Namibia,2.0,6.0,8496.0,Namibia,2043394.0,0.004157788463703035
683,NAM,2009,Namibia,0.0,1,Namibia,3.0,6.0,8825.0,Namibia,2081044.0,0.004240659976434905
684,NAM,2010,Namibia,0.0,1,Namibia,4.0,6.0,11268.0,Namibia,2118874.0,0.005317918856902298
685,NAM,2011,Namibia,0.014456,1,Namibia,5.0,6.0,12343.0,Namibia,2156701.0,0.005723092816296742
686,NAM,2012,Namibia,0.0,1,Namibia,6.0,6.0,13041.0,Namibia,2194784.0,0.005941814775394754
687,NAM,2013,Namibia,0.074443,3,Namibia,7.0,6.0,12011.0,Namibia,2233510.0,0.005377634306539931
688,NAM,2015,Namibia,0.068595,1,Namibia,8.0,6.0,11272.0,Namibia,2314904.0,0.004869316394977934
689,NAM,2017,Namibia,0.0,1,Namibia,11.0,6.0,12741.0,Namibia,2402603.0,0.00530299845625765
690,NAM,2018,Namibia,0.0,1,Namibia,11.0,6.0,13454.0,Namibia,2448255.0,0.0054953426011587845
691,NER,2000,Niger (the),0.0,4,Niger,3.0,5.0,2236.0,Niger,11331557.0,0.0001973250454460936
692,NER,2001,Niger (the),0.0,5,Niger,3.0,5.0,2448.0,Niger,11751365.0,0.00020831622539168855
693,NER,2002,Niger (the),0.0,3,Niger,3.0,5.0,2782.0,Niger,12189983.0,0.00022822017061057426
694,NER,2003,Niger (the),0.0,2,Niger,3.0,5.0,3394.0,Niger,12647984.0,0.000268343160459406
695,NER,2004,Niger (the),0.0,3,Niger,3.0,6.0,3760.0,Niger,13125916.0,0.00028645619856168514
696,NER,2005,Niger (the),0.0,2,Niger,3.0,6.0,4383.0,Niger,13624467.0,0.00032170065808812925
697,NER,2006,Niger (the),0.0,3,Niger,3.0,6.0,4756.0,Niger,14143971.0,0.0003362563455482198
698,NER,2007,Niger (the),0.0,1,Niger,3.0,6.0,5731.0,Niger,14685399.0,0.00039025156892230167
699,NER,2008,Niger (the),0.0,3,Niger,3.0,6.0,7297.0,Niger,15250908.0,0.0004784633151022877
700,NER,2009,Niger (the),0.0,3,Niger,3.0,-3.0,7352.0,Niger,15843133.0,0.0004640496295776852
701,NER,2010,Niger (the),0.0,4,Niger,3.0,3.0,7851.0,Niger,16464025.0,0.0004768578764913197
702,NER,2011,Niger (the),0.0,4,Niger,3.0,6.0,8772.0,Niger,17114761.0,0.0005125400231998566
703,NER,2012,Niger (the),0.217295,3,Niger,4.0,6.0,9426.0,Niger,17795191.0,0.0005296936683624245
704,NER,2013,Niger (the),0.075285,2,Niger,4.0,6.0,10224.0,Niger,18504255.0,0.0005525215686878504
705,NER,2014,Niger (the),0.002289,3,Niger,4.0,6.0,10862.0,Niger,19240157.0,0.0005645484077910591
706,NER,2015,Niger (the),0.0,3,Niger,4.0,6.0,9685.0,Niger,20001663.0,0.0004842097379602886
707,NER,2016,Niger (the),0.0,3,Niger,4.0,5.0,10355.0,Niger,20788838.0,0.0004981038382231849
708,NER,2017,Niger (the),0.011055,5,Niger,4.0,5.0,11189.0,Niger,21602472.0,0.0005179499827612322
709,NER,2018,Niger (the),0.0,2,Niger,4.0,5.0,12846.0,Niger,22442948.0,0.0005723846974114095
710,NIC,2000,Nicaragua,0.001574,4,Nicaragua,3.0,8.0,5107.0,Nicaragua,5069302.0,0.0010074365267644342
711,NIC,2001,Nicaragua,0.00153,2,Nicaragua,3.0,8.0,5323.0,Nicaragua,5145366.0,0.001034523102924068
712,NIC,2002,Nicaragua,0.001581,3,Nicaragua,4.0,8.0,5224.0,Nicaragua,5219328.0,0.00100089513439278
713,NIC,2004,Nicaragua,0.0,2,Nicaragua,5.0,8.0,5795.0,Nicaragua,5364935.0,0.0010801622014059817
714,NIC,2005,Nicaragua,0.0,2,Nicaragua,6.0,8.0,6321.0,Nicaragua,5438690.0,0.0011622284042664686
715,NIC,2007,Nicaragua,0.0,2,Nicaragua,6.0,9.0,7423.0,Nicaragua,5590055.0,0.0013278939115983653
716,NIC,2008,Nicaragua,0.0,3,Nicaragua,6.0,9.0,8496.0,Nicaragua,5667432.0,0.0014990916520921645
717,NIC,2009,Nicaragua,0.0,4,Nicaragua,7.0,9.0,8298.0,Nicaragua,5745526.0,0.0014442541901298505
718,NIC,2010,Nicaragua,0.0,5,Nicaragua,7.0,9.0,8758.0,Nicaragua,5824065.0,0.0015037606894840632
719,NIC,2011,Nicaragua,0.0,1,Nicaragua,7.0,9.0,9774.0,Nicaragua,5903039.0,0.0016557573141563185
720,NIC,2012,Nicaragua,0.0,1,Nicaragua,7.0,9.0,10532.0,Nicaragua,5982526.0,0.0017604603807822984
721,NIC,2013,Nicaragua,0.0,2,Nicaragua,9.0,9.0,10982.0,Nicaragua,6062454.0,0.001811477662345974
722,NIC,2014,Nicaragua,0.0,2,Nicaragua,10.0,9.0,11880.0,Nicaragua,6142733.0,0.0019339925730126964
723,NIC,2015,Nicaragua,0.0,1,Nicaragua,10.0,9.0,12756.0,Nicaragua,6223240.0,0.002049736150301129
724,NIC,2016,Nicaragua,0.0,1,Nicaragua,10.0,6.0,13286.0,Nicaragua,6303974.0,0.0021075594537667826
725,NIC,2017,Nicaragua,0.0,2,Nicaragua,12.0,6.0,13785.0,Nicaragua,6384855.0,0.002159015357435682
726,NIC,2018,Nicaragua,0.0,2,Nicaragua,12.0,6.0,13063.0,Nicaragua,6465513.0,0.0020204119920569333
727,NPL,2001,Nepal,0.0,3,Nepal,2.0,6.0,6007.0,Nepal,24347106.0,0.0002467233682721881
728,NPL,2002,Nepal,0.0,3,Nepal,2.0,-6.0,6050.0,Nepal,24725627.0,0.00024468540272002
729,NPL,2003,Nepal,0.0,2,Nepal,2.0,-6.0,6330.0,Nepal,25080872.0,0.0002523835694388935
730,NPL,2004,Nepal,0.0,1,Nepal,2.0,-6.0,7273.0,Nepal,25419344.0,0.0002861206803763307
731,NPL,2005,Nepal,0.0,3,Nepal,3.0,-6.0,8130.0,Nepal,25744500.0,0.000315795606828643
732,NPL,2006,Nepal,0.0,4,Nepal,4.0,6.0,9043.0,Nepal,26066693.0,0.00034691780810093553
733,NPL,2007,Nepal,0.003136,1,Nepal,4.0,6.0,10325.0,Nepal,26382581.0,0.00039135670615395815
734,NPL,2008,Nepal,3.6e-05,2,Nepal,5.0,6.0,12545.0,Nepal,26666576.0,0.00047043909949293826
735,NPL,2009,Nepal,0.075783,6,Nepal,5.0,6.0,12854.0,Nepal,26883535.0,0.00047813652482830103
736,NPL,2010,Nepal,0.0,4,Nepal,5.0,6.0,16002.0,Nepal,27013212.0,0.0005923767969540239
737,NPL,2011,Nepal,0.000148,6,Nepal,7.0,6.0,18913.0,Nepal,27041437.0,0.0006994080972841791
738,NPL,2012,Nepal,0.00118,3,Nepal,8.0,6.0,18851.0,Nepal,26989862.0,0.0006984474392644171
739,NPL,2013,Nepal,0.0,2,Nepal,8.0,6.0,19271.0,Nepal,26917906.0,0.0007159175011607515
740,NPL,2014,Nepal,0.017169,6,Nepal,8.0,6.0,20002.0,Nepal,26906926.0,0.0007433773742864569
741,NPL,2015,Nepal,0.0,2,Nepal,9.0,6.0,21410.0,Nepal,27015031.0,0.0007925217631621448
742,NPL,2016,Nepal,0.016935,3,Nepal,11.0,6.0,21185.0,Nepal,27261131.0,0.0007771137595134993
743,NPL,2017,Nepal,0.657748,3,Nepal,14.0,6.0,25180.0,Nepal,27627124.0,0.0009114231361903614
744,NPL,2018,Nepal,0.0,2,Nepal,14.0,7.0,29173.0,Nepal,28087871.0,0.0010386333659820638
745,NZL,2000,New Zealand,0.001574,2,New Zealand,1.0,10.0,52623.0,New Zealand,3857700.0,0.01364102962905358
746,NZL,2001,New Zealand,0.306065,1,New Zealand,1.0,10.0,53872.0,New Zealand,3880500.0,0.013882747068676716
747,NZL,2002,New Zealand,0.000753,2,New Zealand,2.0,10.0,66627.0,New Zealand,3948500.0,0.01687400278586805
748,NZL,2003,New Zealand,0.004419,1,New Zealand,2.0,10.0,88250.0,New Zealand,4027200.0,0.021913488279698055
749,NZL,2004,New Zealand,0.351474,2,New Zealand,5.0,10.0,103905.0,New Zealand,4087500.0,0.02542018348623853
750,NZL,2005,New Zealand,0.113776,2,New Zealand,5.0,10.0,114720.0,New Zealand,4133900.0,0.02775103413241733
751,NZL,2006,New Zealand,0.004032,1,New Zealand,5.0,10.0,111608.0,New Zealand,4184600.0,0.026671127467380394
752,NZL,2007,New Zealand,0.0,1,New Zealand,6.0,10.0,137320.0,New Zealand,4223800.0,0.03251100904398883
753,NZL,2012,New Zealand,0.01074,1,New Zealand,7.0,10.0,176247.0,New Zealand,4408100.0,0.039982532156711506
754,NZL,2013,New Zealand,0.980555,2,New Zealand,7.0,10.0,190845.0,New Zealand,4442100.0,0.042962787870601746
755,NZL,2015,New Zealand,0.309821,2,New Zealand,7.0,10.0,177467.0,New Zealand,4595700.0,0.0386158800617969
756,NZL,2016,New Zealand,0.028225,1,New Zealand,7.0,10.0,188223.0,New Zealand,4693200.0,0.04010547174635643
757,NZL,2017,New Zealand,0.100597,2,New Zealand,8.0,10.0,205415.0,New Zealand,4793900.0,0.04284924591668579
758,NZL,2018,New Zealand,0.026978,1,New Zealand,8.0,10.0,207920.0,New Zealand,4841000.0,0.04294980375955381
759,PAN,2000,Panama,0.002046,1,Panama,1.0,9.0,12304.0,Panama,3030328.0,0.004060286543238883
760,PAN,2001,Panama,0.0,1,Panama,1.0,9.0,12502.0,Panama,3089648.0,0.004046415643464887
761,PAN,2002,Panama,0.000753,3,Panama,1.0,9.0,12994.0,Panama,3149188.0,0.004126142993050907
762,PAN,2003,Panama,0.0,1,Panama,1.0,9.0,13693.0,Panama,3209048.0,0.004266997564386697
763,PAN,2004,Panama,0.0,3,Panama,2.0,9.0,15013.0,Panama,3269356.0,0.004592035862720364
764,PAN,2005,Panama,0.009713,1,Panama,2.0,9.0,16374.0,Panama,3330217.0,0.004916796713247215
765,PAN,2006,Panama,0.0,3,Panama,2.0,9.0,18141.0,Panama,3391666.0,0.005348698840039084
766,PAN,2007,Panama,0.0,1,Panama,3.0,9.0,21295.0,Panama,3453675.0,0.0061658957487314234
767,PAN,2008,Panama,0.012586,2,Panama,3.0,9.0,25155.0,Panama,3516204.0,0.007154021780306262
768,PAN,2009,Panama,0.0,1,Panama,4.0,9.0,27116.0,Panama,3579215.0,0.007575962885716561
769,PAN,2010,Panama,0.0,4,Panama,5.0,9.0,29440.0,Panama,3642687.0,0.008081946101874798
770,PAN,2011,Panama,0.0,2,Panama,7.0,9.0,34686.0,Panama,3706483.0,0.009358197515002767
771,PAN,2012,Panama,0.00236,2,Panama,8.0,9.0,40429.0,Panama,3770624.0,0.010722097986964493
772,PAN,2013,Panama,0.232635,1,Panama,9.0,9.0,45600.0,Panama,3835437.0,0.011889127627438541
773,PAN,2014,Panama,0.0,1,Panama,9.0,9.0,49921.0,Panama,3901315.0,0.012795941881134951
774,PAN,2015,Panama,0.0,2,Panama,10.0,9.0,54091.0,Panama,3968487.0,0.013630131584152853
775,PAN,2016,Panama,0.0,1,Panama,11.0,9.0,57907.0,Panama,4037078.0,0.014343790236403656
776,PAN,2017,Panama,0.0,1,Panama,13.0,9.0,62219.0,Panama,4106771.0,0.01515034561216099
777,PAN,2018,Panama,0.077695,1,Panama,14.0,9.0,65128.0,Panama,4176873.0,0.015592525796211664
778,PER,2000,Peru,0.0,3,Peru,1.0,4.0,51744.0,Peru,26459944.0,0.0019555596943062314
779,PER,2001,Peru,0.0,4,Peru,1.0,9.0,52030.0,Peru,26799285.0,0.0019414697071209175
780,PER,2002,Peru,0.0,5,Peru,2.0,9.0,54777.0,Peru,27100968.0,0.002021219315856172
781,PER,2003,Peru,0.0,3,Peru,3.0,9.0,58731.0,Peru,27372226.0,0.0021456420825986164
782,PER,2004,Peru,0.0,4,Peru,3.0,9.0,66768.0,Peru,27624213.0,0.002417010033914812
783,PER,2006,Peru,0.0,2,Peru,3.0,9.0,88643.0,Peru,28102056.0,0.003154324366871947
784,PER,2007,Peru,0.0,2,Peru,4.0,9.0,102170.0,Peru,28333052.0,0.003606035805814354
785,PER,2008,Peru,0.0,1,Peru,6.0,9.0,120550.0,Peru,28562317.0,0.004220595969157544
786,PER,2009,Peru,0.0,7,Peru,6.0,9.0,120822.0,Peru,28792655.0,0.004196278530062615
787,PER,2010,Peru,0.0,4,Peru,8.0,9.0,147528.0,Peru,29027674.0,0.0050823224761308815
788,PER,2011,Peru,0.0,5,Peru,8.0,9.0,171761.0,Peru,29264318.0,0.005869297893769471
789,PER,2012,Peru,0.0,4,Peru,8.0,9.0,192648.0,Peru,29506788.0,0.006528938358183886
790,PER,2013,Peru,0.0,3,Peru,8.0,9.0,201175.0,Peru,29773987.0,0.006756737013420474
791,PER,2014,Peru,0.0,4,Peru,10.0,9.0,200789.0,Peru,30090359.0,0.006672868210046945
792,PER,2015,Peru,0.107466,3,Peru,11.0,9.0,189805.0,Peru,30470734.0,0.006229091822993171
793,PER,2016,Peru,0.002258,2,Peru,15.0,9.0,191895.0,Peru,30926032.0,0.006204966741287728
794,PER,2017,Peru,3.537468,3,Peru,15.0,9.0,211007.0,Peru,31444297.0,0.006710501430513775
795,PHL,2000,Philippines (the),0.137758,12,Philippines,4.0,8.0,83670.0,Philippines,77991755.0,0.0010728057087572912
796,PHL,2001,Philippines (the),0.163838,9,Philippines,4.0,8.0,78921.0,Philippines,79672873.0,0.0009905629987762585
797,PHL,2002,Philippines (the),0.023844,12,Philippines,4.0,8.0,84307.0,Philippines,81365258.0,0.001036154767677379
798,PHL,2003,Philippines (the),0.062311,10,Philippines,4.0,8.0,87039.0,Philippines,83051971.0,0.0010480064344288711
799,PHL,2004,Philippines (the),0.199218,13,Philippines,4.0,8.0,95001.0,Philippines,84710542.0,0.001121477891146063
800,PHL,2005,Philippines (the),0.00349,4,Philippines,4.0,8.0,107419.0,Philippines,86326250.0,0.0012443376145726242
801,PHL,2006,Philippines (the),0.466797,19,Philippines,6.0,8.0,127652.0,Philippines,87888675.0,0.0014524283134317363
802,PHL,2007,Philippines (the),0.021635,14,Philippines,6.0,8.0,155980.0,Philippines,89405482.0,0.0017446357483985155
803,PHL,2008,Philippines (the),0.605618,20,Philippines,8.0,8.0,181006.0,Philippines,90901965.0,0.001991222081942893
804,PHL,2009,Philippines (the),1.215068,23,Philippines,10.0,8.0,176131.0,Philippines,92414158.0,0.0019058876238422255
805,PHL,2010,Philippines (the),0.4164,14,Philippines,14.0,8.0,208368.0,Philippines,93966780.0,0.002217464512458552
806,PHL,2011,Philippines (the),0.879413,33,Philippines,17.0,8.0,234216.0,Philippines,95570047.0,0.0024507260104203988
807,PHL,2012,Philippines (the),1.172503,19,Philippines,18.0,8.0,261920.0,Philippines,97212638.0,0.0026942998913371736
808,PHL,2013,Philippines (the),14.390037,13,Philippines,19.0,8.0,283902.0,Philippines,98871552.0,0.00287142250988434
809,PHL,2014,Philippines (the),1.216601,12,Philippines,20.0,8.0,297483.0,Philippines,100513138.0,0.0029596429473727104
810,PHL,2015,Philippines (the),2.24759,16,Philippines,22.0,8.0,306445.0,Philippines,102113212.0,0.003001031835136084
811,PHL,2016,Philippines (the),0.203304,10,Philippines,24.0,8.0,318627.0,Philippines,103663927.0,0.0030736535767162286
812,PHL,2017,Philippines (the),0.155733,11,Philippines,25.0,8.0,328480.0,Philippines,105173264.0,0.003123227211052421
813,PHL,2018,Philippines (the),0.610931,10,Philippines,25.0,8.0,346841.0,Philippines,106651922.0,0.0032520839146246237
814,PNG,2001,Papua New Guinea,0.0,1,Papua New Guinea,2.0,4.0,3081.0,Papua New Guinea,5974629.0,0.0005156805552277807
815,PNG,2002,Papua New Guinea,0.0,3,Papua New Guinea,2.0,4.0,2999.0,Papua New Guinea,6098621.0,0.0004917505121239703
816,PNG,2003,Papua New Guinea,0.0,2,Papua New Guinea,2.0,4.0,3536.0,Papua New Guinea,6223377.0,0.0005681802661159688
817,PNG,2004,Papua New Guinea,0.0,1,Papua New Guinea,2.0,4.0,3927.0,Papua New Guinea,6354245.0,0.0006180120533596045
818,PNG,2005,Papua New Guinea,0.0,1,Papua New Guinea,2.0,4.0,4865.0,Papua New Guinea,6494903.0,0.0007490489080437383
819,PNG,2006,Papua New Guinea,0.0,4,Papua New Guinea,2.0,4.0,8355.0,Papua New Guinea,6646895.0,0.0012569778821539981
820,PNG,2007,Papua New Guinea,0.0,1,Papua New Guinea,2.0,4.0,9545.0,Papua New Guinea,6808514.0,0.001401921182801416
821,PNG,2008,Papua New Guinea,0.0,3,Papua New Guinea,2.0,4.0,11670.0,Papua New Guinea,6976201.0,0.0016728302409864625
822,PNG,2009,Papua New Guinea,0.0,4,Papua New Guinea,3.0,4.0,11619.0,Papua New Guinea,7144776.0,0.0016262231314179759
823,PNG,2011,Papua New Guinea,0.0,1,Papua New Guinea,4.0,4.0,17984.0,Papua New Guinea,7472200.0,0.0024067878268782955
824,PNG,2012,Papua New Guinea,0.031866,2,Papua New Guinea,5.0,5.0,21295.0,Papua New Guinea,7631002.0,0.002790590278969918
825,PNG,2013,Papua New Guinea,0.0,1,Papua New Guinea,5.0,5.0,21261.0,Papua New Guinea,7788379.0,0.0027298363369322423
826,PNG,2014,Papua New Guinea,0.0,2,Papua New Guinea,7.0,5.0,23210.0,Papua New Guinea,7946731.0,0.0029206978315989302
827,PNG,2015,Papua New Guinea,0.068595,3,Papua New Guinea,10.0,5.0,21723.0,Papua New Guinea,8107775.0,0.0026792800737563635
